CLIENT_ID,CAR_ID,RESERVATION_DATE,START_DATE,RETURN_DATE,RESERVATION_ID 
16104,513,1992-03-05,2019-09-03,2008-08-20,3016
18280,1175,2016-06-28,2004-10-29,1981-12-24,3017
19559,201,2014-05-29,1982-05-28,1991-10-17,3018
12730,1847,1980-08-02,2002-04-07,2018-05-23,3019
8961,1405,2005-06-30,1987-07-17,2022-04-21,3020
7035,1219,1999-12-21,2005-04-26,1991-03-20,3021
16554,257,2003-02-28,1978-11-02,1995-10-23,3022
8313,1681,2007-07-13,1979-06-05,1975-06-28,3023
9624,977,2010-05-11,2009-02-21,2013-01-24,3024
11103,1768,2012-04-11,1987-10-18,1985-02-02,3025
720,1362,1978-04-27,1996-02-05,2021-09-13,3026
19252,1649,1995-07-14,1982-06-30,1994-09-29,3027
14158,789,1984-09-18,1972-08-17,2012-10-08,3028
4775,1543,2013-06-01,1998-09-29,2012-07-21,3029
5234,1661,2006-12-11,1973-03-13,1983-01-02,3030
14102,1892,2015-03-08,1987-03-04,2010-08-09,3031
6627,1141,1997-06-19,2015-08-24,2002-11-02,3032
16880,1601,2019-05-10,1982-01-15,1994-12-06,3033
3274,598,1983-04-10,2001-12-21,2002-06-10,3034
5750,1894,2012-08-23,1975-12-29,1992-07-23,3035
8851,1230,1976-09-23,2001-06-12,1990-03-17,3036
15050,1076,1978-09-07,1974-02-21,1989-03-18,3037
10505,1859,2021-06-04,1987-09-08,1975-01-07,3038
16626,1759,2014-04-30,2002-03-18,2004-12-11,3039
5139,486,1978-09-09,1979-08-25,1988-05-20,3040
19881,1876,1984-11-28,2008-11-25,2012-04-08,3041
2635,456,2018-01-29,2001-05-27,1987-08-30,3042
15222,1726,2001-05-28,2004-08-06,2002-02-05,3043
19459,1573,1992-12-03,2019-03-07,2002-09-02,3044
13803,1374,1983-05-26,1997-10-07,2016-07-18,3045
3229,1792,1985-04-01,1980-05-30,2017-06-13,3046
8662,1199,1996-12-21,2014-08-29,2020-10-15,3047
1763,1176,1973-03-15,1992-03-08,1999-06-09,3048
4882,1910,2004-12-04,2017-12-23,1998-11-01,3049
12909,1421,1999-06-01,2008-09-22,2004-02-03,3050
6051,181,1972-09-02,2006-09-17,2012-02-02,3051
3319,1547,1978-05-14,2008-11-13,2009-09-07,3052
5887,667,1980-01-25,1973-09-26,2003-07-04,3053
14710,1944,1984-09-11,1977-12-04,1992-09-30,3054
1369,1563,1999-05-13,1982-07-18,1986-05-23,3055
6196,1044,1977-03-10,2020-12-30,1977-05-23,3056
17487,250,1982-04-06,2002-01-07,1997-01-11,3057
19362,334,2007-02-23,1976-02-15,2004-01-12,3058
7792,1730,1979-02-11,2009-07-22,1987-08-15,3059
1866,1602,2008-12-12,2003-07-14,2009-01-14,3060
4687,1772,2003-06-15,1987-03-11,2006-07-04,3061
16655,1608,2020-07-02,2004-01-12,1976-04-13,3062
11849,1656,1978-05-10,1981-01-20,1983-05-04,3063
14794,609,1981-12-15,1981-09-23,1986-09-21,3064
14382,707,1985-03-05,1999-08-15,2003-03-28,3065
3260,795,1977-01-14,1979-03-15,2018-10-14,3066
12626,1384,2009-06-25,1972-10-13,1992-10-05,3067
4646,783,1973-10-22,2004-12-12,2003-10-14,3068
12596,167,1980-08-28,1973-08-03,1982-10-25,3069
17128,1133,2003-04-12,2007-09-15,2018-04-02,3070
1485,1598,1983-03-26,1993-01-06,2004-02-14,3071
9890,452,2002-04-24,2011-05-10,2016-11-12,3072
17251,240,1972-07-29,2001-05-20,2009-08-26,3073
11087,1501,2018-04-27,2002-05-30,2015-12-18,3074
1185,1353,2009-08-05,2013-11-20,1986-07-16,3075
11977,625,2015-12-29,1999-05-05,2010-11-29,3076
7095,1330,2008-01-08,1986-10-22,2001-12-12,3077
5874,275,2004-12-23,2019-03-16,2010-05-04,3078
11811,1612,2008-02-19,2006-03-04,2011-07-08,3079
2396,1584,1979-03-24,1985-05-27,2012-12-09,3080
13594,809,2017-08-10,1975-07-18,1975-09-21,3081
6164,1206,2002-09-08,2002-10-15,2006-12-01,3082
13863,1385,1978-10-27,1994-11-04,1997-07-05,3083
8744,1747,1984-02-03,2008-11-10,2002-04-09,3084
19094,54,1986-07-14,1988-07-23,1986-04-20,3085
17255,1790,1981-01-06,1975-10-06,1984-12-12,3086
10369,901,1997-01-18,1999-05-05,1999-06-26,3087
6713,674,2007-09-27,1991-01-06,2017-12-27,3088
16898,1605,1974-02-05,2021-02-24,2019-09-28,3089
13311,508,2005-03-27,1999-09-03,1989-10-15,3090
16390,1896,1996-09-01,2007-08-24,1974-11-07,3091
15260,298,1977-10-04,2001-08-18,2000-11-07,3092
8512,1721,2000-07-03,2000-07-27,1982-05-04,3093
9203,467,2006-07-17,2017-01-01,1993-07-02,3094
17278,866,2016-05-24,2021-10-07,1974-05-08,3095
17153,130,1976-02-22,1994-05-19,2006-02-21,3096
10355,1900,1996-07-20,2009-05-13,1990-05-18,3097
15332,727,1982-04-27,1998-11-07,1974-08-29,3098
1793,590,1994-08-30,1982-11-28,1976-08-08,3099
17046,1630,2006-09-30,2016-04-29,2002-04-18,3100
329,476,1982-12-15,1983-01-05,1973-03-31,3101
8244,731,1992-06-12,1994-09-01,1977-11-23,3102
17426,1952,2013-05-31,2007-07-17,1996-03-27,3103
9923,1918,1996-01-13,1984-05-26,2006-07-08,3104
5242,1855,1999-06-22,1981-07-13,2021-05-04,3105
13929,142,1978-10-11,2017-08-20,1974-10-28,3106
6369,1506,1978-03-10,2019-05-28,1993-09-11,3107
15372,1298,1988-06-04,1981-08-14,1975-08-01,3108
10161,706,2009-10-25,2018-03-07,2010-07-16,3109
19955,1392,1983-01-21,1995-04-12,2019-08-15,3110
10173,698,1993-12-12,1987-05-18,2002-06-03,3111
18872,1063,1991-12-29,2018-10-20,1991-03-17,3112
11921,1975,1984-11-04,2000-06-22,1973-01-20,3113
9603,1862,1979-12-02,2019-07-23,2010-09-30,3114
4382,526,1982-06-02,2014-02-20,1980-10-04,3115
13804,858,1977-12-16,2009-06-18,1977-02-09,3116
1954,1348,2016-09-25,1984-04-20,1985-04-22,3117
18390,512,2014-04-11,2005-05-28,2004-03-07,3118
6743,200,2002-04-10,1992-04-30,1980-12-20,3119
13479,1222,1990-02-05,2008-05-13,1984-10-06,3120
8393,233,2011-07-27,1983-08-30,1974-02-20,3121
4270,1313,2002-06-05,1979-09-12,2021-02-05,3122
3800,1762,1978-10-02,2017-10-01,1973-10-27,3123
9327,1095,1974-05-06,2015-09-24,2001-08-12,3124
10415,216,1982-05-12,1974-03-09,1994-03-21,3125
18811,1833,2003-09-10,1975-10-10,1981-02-08,3126
14730,1674,1996-12-10,2006-12-24,2015-04-16,3127
11344,1258,1991-02-07,1974-06-05,2015-05-22,3128
5213,39,1996-04-09,1979-09-26,2009-10-05,3129
7833,178,1996-04-16,1982-07-02,1984-12-28,3130
16653,602,1977-10-07,1975-09-02,2008-12-03,3131
11817,1646,1989-06-30,2013-05-03,2012-05-01,3132
726,939,2003-01-03,1980-10-22,2020-08-26,3133
704,1520,2020-01-25,2005-05-21,2005-01-03,3134
9370,908,2019-04-24,1989-09-14,2019-11-18,3135
4915,52,2011-04-08,2019-12-03,2014-12-26,3136
15466,1456,2000-10-15,2014-12-21,1999-11-25,3137
11384,1584,2018-03-15,2021-12-17,1994-02-02,3138
5306,946,1997-09-15,2000-10-15,2018-01-24,3139
18328,1455,1974-05-03,2005-04-21,1982-11-19,3140
13318,319,1973-11-15,1995-02-05,2006-04-15,3141
14163,1799,1993-02-18,2009-02-25,2000-08-16,3142
16760,1312,2004-05-26,2015-12-05,2010-08-04,3143
3136,1348,1990-04-19,2014-07-12,2005-08-26,3144
16325,182,2013-06-14,2010-11-03,1990-01-17,3145
5751,726,2000-10-06,1987-05-16,1992-01-09,3146
16771,226,2001-03-14,1976-06-21,2017-10-07,3147
11378,306,2005-03-19,2020-11-05,1987-02-14,3148
3165,3,2018-08-15,1997-01-22,1973-08-16,3149
1652,963,2014-12-04,1996-08-20,2019-01-23,3150
10506,1577,2017-04-15,1982-07-25,1985-05-25,3151
7626,53,1992-09-15,1988-06-11,1979-03-17,3152
13472,1529,2021-02-03,1975-12-20,2009-06-18,3153
17184,1748,2004-07-24,2001-03-18,2009-09-29,3154
8550,899,1984-01-26,1981-03-27,1978-10-04,3155
7661,1296,1996-11-05,2008-12-26,1985-07-22,3156
15283,589,1981-06-10,1977-07-24,1989-10-11,3157
3578,1943,2007-11-01,1976-06-02,1980-11-23,3158
12197,801,2012-02-14,1996-03-12,1984-08-13,3159
12698,1354,1979-11-13,1984-06-01,1975-09-13,3160
16946,1515,1977-10-01,2011-06-26,1989-10-08,3161
7759,1801,1974-10-23,2016-09-25,1976-10-24,3162
18065,1908,2021-02-07,1975-05-15,2014-10-23,3163
5720,1287,1992-08-02,2010-03-13,2002-05-20,3164
16783,886,1983-11-11,2004-04-19,2020-04-18,3165
16700,799,2000-07-02,1979-04-15,1989-01-25,3166
17272,534,2000-08-10,1991-03-04,2003-06-16,3167
12388,363,1979-04-19,1986-02-05,1993-09-27,3168
18437,1597,1984-06-23,2001-11-12,1991-06-28,3169
11069,122,2014-01-08,1996-01-29,2003-07-15,3170
14877,1919,1995-11-26,1975-08-18,2018-03-26,3171
19271,915,1994-01-31,1989-04-10,1980-01-21,3172
4099,11,1974-03-14,2022-02-26,2009-06-28,3173
1361,1081,1988-02-01,2017-11-16,1992-05-15,3174
8257,1130,1979-06-06,1981-02-10,2012-02-06,3175
7650,1656,1978-03-27,1996-09-09,1974-10-22,3176
3037,249,1974-12-03,2013-02-01,2019-10-09,3177
17876,1875,2013-02-08,2004-01-30,1973-06-18,3178
14177,1031,2002-11-06,2003-02-20,1984-05-21,3179
19268,1263,1978-12-20,1984-11-20,2002-08-17,3180
10389,867,2021-05-19,1997-03-02,1979-10-03,3181
19844,363,1991-05-09,2003-12-25,1989-09-09,3182
8597,569,1984-07-28,2002-07-30,1978-01-28,3183
5712,707,2019-06-27,1984-04-26,2009-02-24,3184
3516,1285,1978-07-04,1996-11-08,2011-03-31,3185
6813,1793,1981-09-21,2007-11-17,2022-04-04,3186
2048,386,2008-10-16,2001-05-03,1978-04-08,3187
8663,484,1980-02-03,2020-01-14,1981-09-13,3188
11681,16,1980-04-09,1987-11-29,2015-02-13,3189
15117,155,2015-09-17,2004-08-26,1990-12-14,3190
16928,1950,2019-12-08,1997-01-16,1981-03-12,3191
6306,1759,2009-08-13,1974-11-24,1988-10-22,3192
16353,1902,1980-07-12,2014-05-06,1978-05-25,3193
9448,1649,2017-08-03,1986-04-30,1978-02-20,3194
5155,956,1993-11-28,1978-12-18,1973-06-08,3195
17825,456,1998-09-23,2000-04-15,1979-07-02,3196
4761,1217,2004-10-16,1983-07-19,1992-06-09,3197
19514,868,1998-01-27,1998-01-29,1983-05-28,3198
12431,1985,1985-06-25,1999-06-28,1991-08-24,3199
8286,951,1993-12-25,2019-11-11,2022-01-22,3200
8025,1631,1978-03-14,2006-02-06,1985-08-27,3201
8206,456,1990-05-15,2019-04-22,2006-06-30,3202
16394,1859,1977-09-15,1983-12-17,2013-01-04,3203
4950,1239,2002-11-16,1982-02-21,1978-11-16,3204
17994,727,1977-11-20,2002-03-17,1975-01-31,3205
721,1279,2018-01-30,1982-07-19,1992-06-08,3206
531,1563,1995-03-10,2010-01-27,2016-03-06,3207
17698,372,1978-06-14,2016-09-02,1997-08-25,3208
8417,1521,1987-08-06,1976-11-11,1982-01-07,3209
6106,69,2009-05-12,1991-10-28,1980-05-01,3210
19777,960,1985-08-25,1992-05-12,2007-07-31,3211
2044,792,1973-05-09,2020-11-09,2010-09-11,3212
4374,97,2020-05-15,2005-01-12,2002-04-29,3213
6139,662,1994-06-08,1975-04-15,2009-01-13,3214
7195,1378,2006-07-27,1993-11-08,1988-05-08,3215
11855,1,2013-12-08,1990-01-17,2003-09-09,3216
472,1511,1996-11-22,1984-07-04,2010-05-19,3217
9380,1962,1998-02-07,2010-03-30,2003-06-07,3218
5067,144,2008-09-23,2021-09-10,1993-04-07,3219
11426,1759,2020-08-28,2008-08-15,1996-02-18,3220
15314,239,2014-01-22,2005-02-01,1996-05-13,3221
726,466,1990-01-09,1999-10-15,2020-06-28,3222
2109,1262,2000-02-08,2019-09-22,2000-09-08,3223
9584,813,2000-12-04,1989-01-18,1979-07-15,3224
11399,428,2013-04-08,2018-10-13,2009-02-07,3225
19295,1928,2018-08-18,1973-11-14,1998-03-25,3226
9818,592,2000-01-13,1973-04-14,2012-04-12,3227
18164,1439,2015-05-07,2012-12-15,2003-04-02,3228
16163,1313,1974-05-04,2021-07-29,1979-04-18,3229
4574,289,2019-12-26,1981-03-10,2003-05-12,3230
8323,680,1995-08-07,2005-02-12,1983-10-03,3231
2035,38,2020-03-25,1973-02-03,2006-07-23,3232
17901,986,1997-08-26,2013-01-24,1988-05-03,3233
14994,91,1981-02-21,1997-07-27,1991-04-02,3234
4924,1971,2020-09-25,1991-03-23,2012-11-21,3235
16059,1897,2000-05-31,1993-09-16,1998-11-29,3236
9320,1027,1972-05-17,1997-03-28,1997-05-18,3237
1762,591,2014-06-17,2012-10-05,1997-10-14,3238
11477,1382,2021-11-07,1982-06-27,1993-10-31,3239
19736,292,1983-10-04,2004-11-24,1977-01-12,3240
11072,1227,1981-04-06,1984-12-19,1999-09-12,3241
19539,1526,2020-03-03,2000-08-22,1998-01-11,3242
12803,1604,2021-09-28,1977-08-15,2011-07-15,3243
17178,219,2020-06-27,1987-02-05,1989-11-17,3244
13929,1096,1974-10-04,1987-08-22,2004-09-09,3245
8087,855,2012-09-23,1985-07-01,2016-05-22,3246
16652,1683,2018-12-31,2003-12-27,1981-03-10,3247
17276,704,1979-11-19,1996-03-08,1993-04-11,3248
7262,1319,1979-05-19,2011-07-29,1976-06-13,3249
13022,1937,1979-04-01,2014-02-21,1990-09-17,3250
6902,1029,1987-03-12,1976-12-30,2013-05-22,3251
10222,465,1986-05-26,2001-08-27,1994-02-25,3252
11351,533,1973-09-24,2013-06-14,1991-02-13,3253
16938,463,1991-08-26,2022-03-20,1981-11-15,3254
441,810,1972-06-12,2007-07-19,1990-07-13,3255
3550,1224,2016-02-16,2005-10-01,1987-09-11,3256
4484,22,1995-07-25,2017-01-09,1978-06-30,3257
14263,432,2020-01-03,1992-08-08,1993-04-24,3258
16342,1529,2014-10-07,2002-03-12,1999-10-19,3259
4031,1057,1980-01-16,1978-04-23,2009-01-13,3260
19584,784,2011-03-27,2009-09-15,2006-03-22,3261
10770,159,1983-07-01,1975-03-20,2003-04-11,3262
8067,656,1979-07-01,2012-05-31,1978-11-04,3263
15186,1464,1981-09-01,1985-12-23,2004-11-06,3264
6404,942,1986-06-28,2002-10-16,1995-04-27,3265
9283,1957,2015-01-14,1991-10-28,1994-01-26,3266
2731,147,1987-11-05,2001-05-18,1997-07-24,3267
3708,1368,1999-01-16,1995-07-24,1983-01-24,3268
4211,1283,1983-07-31,2006-09-17,2020-08-24,3269
9951,1867,1998-08-15,2004-10-14,2009-08-30,3270
1746,1538,2010-11-18,1985-04-02,1992-06-07,3271
7050,1434,2015-09-10,1985-10-15,2021-01-27,3272
12916,768,1982-07-06,1985-05-28,2014-10-06,3273
16726,968,2020-03-17,1996-07-17,1995-12-17,3274
4216,1473,2015-06-04,1993-09-30,2004-10-23,3275
18927,275,1985-06-06,2017-11-27,1978-01-21,3276
3905,1881,2015-10-02,2022-02-10,2008-09-01,3277
15160,725,1981-09-20,1993-05-27,1987-03-16,3278
2885,1553,1982-06-27,2015-05-13,1986-09-11,3279
13602,856,2007-07-30,1993-08-16,2021-02-21,3280
310,85,2011-06-16,2000-12-04,2021-05-22,3281
13454,652,2020-06-04,1998-06-03,1974-01-24,3282
14610,941,1982-09-06,1981-07-23,1978-04-18,3283
3806,877,2001-11-21,2002-07-24,1992-04-16,3284
881,611,2016-03-02,1982-05-07,2000-08-10,3285
2430,1696,2011-05-17,1978-03-01,1999-11-13,3286
1357,1064,1982-05-14,1973-05-12,1993-08-23,3287
8428,1822,2000-04-01,2009-05-01,1989-11-21,3288
19379,1237,2010-04-18,1993-09-25,1998-10-06,3289
1148,493,2013-04-15,1991-06-17,2004-02-10,3290
5916,1530,2017-12-03,2000-08-28,1974-05-29,3291
16174,1919,1996-08-07,1990-03-08,1998-04-23,3292
7959,163,2013-07-11,2012-09-27,1979-05-02,3293
6714,1796,1980-04-27,1980-04-02,1996-07-14,3294
2918,1303,1993-10-08,2001-12-05,2021-11-01,3295
10400,585,1983-12-28,2007-06-21,1993-10-01,3296
19639,1525,2009-02-28,1985-12-25,1986-03-23,3297
378,528,2002-04-22,1990-08-25,2000-04-21,3298
17264,1719,2015-08-14,2012-12-16,1988-07-26,3299
17774,1361,1978-03-02,2008-06-06,2018-07-29,3300
12768,635,2017-06-30,1981-07-03,1985-10-12,3301
8532,1831,2021-03-20,1985-04-18,1984-05-03,3302
4828,237,1986-08-01,1977-06-03,2003-01-19,3303
9221,1728,2012-04-10,2013-06-27,2006-10-02,3304
12919,1840,2005-04-01,2011-05-03,2015-06-20,3305
8013,798,2000-02-07,1977-07-23,2001-07-24,3306
16589,632,2003-10-17,2017-11-09,1997-08-30,3307
18904,868,2005-11-12,1993-05-02,2003-07-29,3308
7478,1640,2000-04-04,2006-08-02,2014-11-21,3309
14588,1366,2015-11-26,2004-02-10,1974-11-03,3310
15316,1636,1991-02-10,1984-03-14,2016-06-25,3311
13008,1418,2008-07-28,2007-06-10,2021-05-26,3312
12400,1335,1978-05-27,2018-01-20,2016-09-17,3313
10997,478,2013-06-10,1972-12-02,1996-03-01,3314
8296,1413,1974-11-12,1985-01-24,1987-05-31,3315
7001,1579,2003-04-15,2005-09-17,2016-01-28,3316
19310,1094,1985-06-18,2016-05-11,1990-02-01,3317
11161,941,2011-09-09,1989-05-14,2001-10-09,3318
16425,307,2003-04-04,2003-02-09,2017-10-10,3319
19691,1021,1991-01-20,2007-05-12,2022-02-21,3320
12928,1206,1988-12-22,2009-02-06,1987-06-15,3321
14688,425,2015-09-26,2014-12-29,2002-04-22,3322
803,1845,2015-07-26,1975-04-15,1989-10-03,3323
16761,1406,1997-03-16,1994-11-30,1985-05-29,3324
19250,1665,2021-07-21,1998-12-12,1989-04-25,3325
18774,984,2008-01-16,1995-11-20,1985-04-01,3326
3393,1360,1999-05-06,2020-10-22,2008-05-11,3327
6327,874,2012-03-31,1973-06-04,1975-09-24,3328
4886,359,1996-05-03,1973-10-01,1993-04-10,3329
17286,976,2004-03-20,2010-12-13,1973-09-19,3330
13892,680,2015-03-26,1995-07-21,2002-01-16,3331
14868,1459,2009-09-30,1993-03-04,1986-08-29,3332
16974,1470,2004-08-04,1976-05-13,1980-12-12,3333
18203,1220,2006-12-28,2003-06-04,1987-12-14,3334
16785,968,2003-07-03,2004-11-02,1998-11-18,3335
17890,1902,1997-10-30,1999-07-07,1980-03-20,3336
19165,1284,1990-09-26,2015-07-05,2021-01-24,3337
12802,1628,2015-02-13,2011-10-25,2018-11-25,3338
16759,1029,1995-01-25,1988-03-13,1986-04-28,3339
8662,148,1975-04-17,2006-12-26,2019-01-25,3340
575,1385,2000-02-29,1994-11-30,2007-05-26,3341
16517,461,1983-01-13,1995-10-03,1991-05-27,3342
12877,1917,2009-10-15,2011-05-09,1998-02-12,3343
10092,1835,1995-08-17,1982-03-08,1973-08-09,3344
5600,837,1982-05-12,2011-08-22,1993-04-08,3345
4208,1993,2006-06-04,2014-12-25,1977-06-23,3346
4716,677,1982-02-01,1983-02-22,1987-06-15,3347
12622,774,2020-01-26,1998-12-03,2016-06-15,3348
18880,1297,2016-04-10,2009-01-15,1978-12-03,3349
4385,17,1992-01-11,2000-02-25,1992-10-24,3350
18197,1618,2011-11-21,2019-04-09,2001-04-26,3351
10264,1670,2008-12-06,1977-11-20,2014-08-27,3352
8687,567,1993-06-12,2007-11-28,1973-05-25,3353
5101,1478,1999-10-16,2017-03-19,2005-06-09,3354
13261,169,2014-10-09,2021-08-07,2007-07-13,3355
532,1238,2022-04-09,1996-07-20,1985-10-21,3356
4798,1752,2000-10-03,2011-05-28,2007-01-31,3357
18266,536,2000-12-02,2017-08-28,2007-01-31,3358
475,395,1989-04-12,1995-07-11,1993-08-08,3359
14926,973,2003-05-11,2010-05-11,1988-09-15,3360
16797,572,2006-08-12,1978-01-14,2016-01-23,3361
7570,1847,2010-02-27,2014-10-14,1999-10-15,3362
17937,934,1977-04-21,1984-07-16,1974-09-25,3363
13067,523,1985-08-11,1992-11-02,2011-02-14,3364
11653,1408,2019-06-23,2010-01-15,1973-04-26,3365
10889,1619,1985-06-11,1998-07-26,1985-06-01,3366
13552,1668,1995-11-15,1974-12-01,2015-08-28,3367
1633,350,1979-02-24,1998-08-31,2012-02-25,3368
5841,89,1980-08-11,2013-02-03,1986-06-27,3369
3360,946,1983-02-20,2011-03-03,1976-09-15,3370
15326,363,2020-03-19,1996-02-07,1974-03-01,3371
16320,592,2007-11-24,2002-03-21,1986-12-21,3372
3570,1720,1998-12-17,1989-06-27,1999-07-30,3373
10,364,2007-10-24,1987-07-05,1991-11-30,3374
5512,219,2022-01-22,2015-09-23,2001-09-17,3375
116,1400,1978-06-24,2020-02-09,2013-02-27,3376
14893,1577,1975-08-01,2012-10-03,2019-09-27,3377
8089,289,1979-12-27,1994-06-28,2001-09-06,3378
19481,1866,2018-04-12,2000-06-15,1989-01-12,3379
7936,1325,1997-01-06,1987-03-27,2001-09-09,3380
10563,1073,1992-01-06,2000-02-09,1976-11-02,3381
458,1953,2012-06-02,1983-04-30,1978-06-09,3382
7615,653,2000-11-06,1982-11-12,2002-12-05,3383
9503,774,2020-07-13,2018-10-27,1995-11-23,3384
7023,35,2007-06-26,1994-07-04,2005-12-12,3385
10704,363,2016-09-30,2005-03-12,2004-03-28,3386
3410,1721,2001-06-12,2000-03-31,1989-06-10,3387
3718,194,2000-06-07,2008-08-29,1996-08-05,3388
9471,901,1986-03-05,1994-12-23,1978-04-15,3389
16311,1076,1994-10-31,2010-12-27,2012-11-30,3390
19886,1353,1988-03-07,2004-06-29,2007-04-17,3391
14565,307,2015-09-14,2006-04-29,1979-11-23,3392
8185,404,1991-01-06,1984-05-05,1990-09-27,3393
19536,1977,1989-09-17,2020-07-01,2007-05-24,3394
17828,461,1992-04-24,2006-10-03,1975-10-27,3395
10447,1842,1986-10-05,2019-10-15,1974-01-08,3396
12801,1577,2009-06-22,1979-07-26,1991-07-09,3397
19911,515,2013-03-08,2015-03-08,2012-06-20,3398
3033,703,1999-12-08,2012-05-26,2000-07-07,3399
6732,997,1984-08-17,2006-10-09,1977-05-21,3400
13617,1422,1973-11-06,2005-10-20,2006-11-05,3401
12745,1251,2015-12-18,1980-08-14,1981-08-25,3402
18873,1327,2004-10-26,1982-08-09,1984-12-08,3403
6779,1065,2016-07-11,1995-09-03,2008-03-31,3404
15631,1328,2009-07-25,1994-03-27,2006-05-18,3405
1224,1635,2020-05-12,2012-03-08,1989-02-10,3406
5562,1685,1980-06-09,2012-04-06,2006-01-29,3407
1686,1224,2012-02-27,2005-12-09,1981-11-25,3408
18129,1202,2008-05-19,2016-03-03,2018-02-28,3409
17834,1316,1993-06-17,1996-02-08,1986-07-28,3410
2245,378,2004-12-05,1988-07-11,1988-02-29,3411
5773,3,1988-03-05,2000-08-22,1976-07-22,3412
7376,1983,1995-06-15,2014-12-29,2016-11-22,3413
8057,1901,1984-08-09,2019-12-04,1990-01-13,3414
5053,23,2005-03-20,1985-12-15,1999-07-17,3415
7456,1395,1994-12-21,2013-02-25,1979-09-18,3416
4401,1064,2003-12-05,2012-08-20,1982-02-05,3417
2803,818,1972-09-26,1989-10-01,1994-10-05,3418
10398,1984,1999-06-03,2015-08-21,1986-09-13,3419
17959,769,1986-01-09,1989-02-28,1996-01-19,3420
18472,1098,2005-10-18,2002-01-31,2003-11-03,3421
1076,830,2014-10-17,1993-08-10,2020-10-28,3422
15629,988,1994-07-22,1989-10-10,1992-12-17,3423
6369,1632,2019-10-16,1977-03-30,2008-07-17,3424
4653,1398,1977-03-06,2019-01-19,2009-12-03,3425
15979,249,2018-08-12,1996-07-12,2003-12-23,3426
7409,781,1983-08-12,1982-11-01,1974-11-16,3427
19732,509,1988-09-02,1975-01-14,1998-08-18,3428
9868,1866,1976-09-02,1995-12-20,1993-10-14,3429
11119,1700,2004-10-01,1983-10-07,1989-06-26,3430
4471,19,1988-04-24,1987-11-23,1997-02-17,3431
11632,1670,1989-11-04,1987-10-21,1999-09-13,3432
13221,1145,1981-11-12,2005-01-14,1980-03-02,3433
621,306,2012-07-02,2002-10-21,1984-06-23,3434
1174,1719,1995-10-25,2021-06-29,1989-01-10,3435
16151,688,1980-04-08,2019-10-26,1982-06-08,3436
9980,1508,2000-08-17,2011-10-23,1991-09-25,3437
13320,784,1982-02-10,1995-07-10,1995-01-12,3438
5534,750,1976-12-25,1975-10-29,1994-02-11,3439
218,449,1993-06-15,1988-09-15,2014-01-12,3440
12063,1726,2016-11-09,2016-07-29,1983-07-29,3441
12660,385,1985-03-25,1986-11-01,1985-04-14,3442
7631,1802,2013-07-21,2008-04-17,2017-06-19,3443
871,1863,2018-10-15,2009-07-12,2019-12-30,3444
12787,960,1986-05-01,1975-03-07,1979-03-14,3445
293,1866,2010-07-19,1995-10-26,2017-04-27,3446
7866,649,2021-06-01,2019-05-01,2004-04-15,3447
6138,821,1997-11-23,2011-08-31,1986-11-19,3448
13196,1467,2004-09-05,2019-02-23,2013-12-25,3449
14990,720,1981-01-07,2005-02-06,2005-03-11,3450
12924,598,1999-06-29,1973-02-19,2009-01-20,3451
13806,838,2018-11-17,1997-08-27,1974-12-25,3452
8691,1485,2006-01-25,1995-07-15,2019-03-06,3453
3847,1806,1972-08-31,2006-06-19,1987-11-12,3454
16369,1440,2010-02-02,1985-04-07,2018-08-07,3455
15085,1525,1979-07-30,2019-03-11,1992-11-26,3456
15727,714,2007-08-07,1979-06-20,1989-10-27,3457
9422,1049,1978-04-29,1982-06-10,2016-10-18,3458
1874,797,2007-06-02,1987-11-08,1991-03-23,3459
18956,515,1992-04-16,1999-11-24,1989-05-13,3460
2984,1821,2015-04-30,2014-04-07,1991-08-31,3461
5705,1368,2019-02-04,1992-07-19,2003-01-13,3462
18031,1191,1972-09-19,1991-04-16,1972-06-26,3463
6754,806,1987-12-11,1976-02-15,2004-02-01,3464
13103,1749,1990-12-20,1981-06-28,1981-10-30,3465
3830,201,1995-08-30,1980-04-28,1987-09-20,3466
6960,850,1996-03-29,2002-10-03,2018-01-22,3467
11645,59,2016-10-25,2004-02-09,2001-02-24,3468
5077,1709,1997-11-29,2003-12-15,1977-12-15,3469
15608,1707,1989-07-25,1981-01-14,1983-03-04,3470
15853,637,2012-09-16,1999-04-08,2009-11-10,3471
14628,1703,2005-07-28,2011-06-25,1985-08-02,3472
19375,1735,1986-12-19,1995-02-22,1996-04-30,3473
19156,1645,1994-01-20,1989-01-13,1984-01-03,3474
13513,932,1998-01-20,1988-01-20,2012-06-28,3475
1477,1168,1983-08-17,2002-06-26,2004-06-18,3476
210,121,2011-11-23,1985-04-05,2011-08-26,3477
1591,1030,2008-10-25,1987-09-10,1992-06-12,3478
12550,296,2005-05-21,2009-04-01,1980-08-30,3479
7322,509,1998-01-25,1976-03-25,2018-10-07,3480
9415,457,2008-01-31,1978-09-06,1992-02-10,3481
7793,184,2008-01-09,2004-03-06,2019-09-15,3482
17864,1312,1979-05-22,1974-11-23,1974-08-04,3483
17038,49,2021-11-29,1985-03-01,2003-09-02,3484
12383,1722,2012-02-15,2013-09-10,1980-11-08,3485
14518,688,1990-10-14,1978-12-04,1994-01-16,3486
7444,1439,1992-07-31,1977-10-26,1999-01-05,3487
19961,36,1978-09-07,1976-07-09,2003-03-04,3488
